dialog_key,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,6.586918,2.3281484,3.3843586,-2.5114684,-19.535055,-1.9744456,-1.9337244,-1.0247264
human|zh/LCCC/LCCC-turn_eval.json,5.0,9.740368,13.639992,7.5905733,2.2294683,-13.100472,4.223656,-0.6341791,-0.72282714
human|zh/LCCC/LCCC-turn_eval.json,3.0,5.1425934,-6.647096,3.2481768,-0.31706497,-18.892862,-1.6013539,-1.27941,-0.56062835
human|zh/LCCC/LCCC-turn_eval.json,5.0,10.209579,3.1545541,4.9892282,1.0060558,-18.39252,2.1384146,-0.10711063,-0.97456574
human|zh/LCCC/LCCC-turn_eval.json,2.333333333333333,2.0788593,-6.606038,-0.44424874,-0.16203912,-18.50428,1.6846759,-0.7118217,0.07914923
human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667,3.3012896,-10.440831,-4.480192,-0.09926959,-17.793802,0.9232623,-2.656857,-0.56557536
human|zh/LCCC/LCCC-turn_eval.json,3.0,-0.62790567,-13.55278,-1.5742867,-2.074222,-19.488018,0.73621005,-2.0942943,-0.25814632
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,-5.906638,-17.971287,-3.993391,-1.8863391,-19.227427,-0.52408296,-1.051619,-1.5451651
human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667,6.1980653,0.03834626,-1.5564833,0.583506,-17.453281,3.744044,0.36455598,-1.429864
human|zh/LCCC/LCCC-turn_eval.json,5.0,4.2452197,-7.5044684,2.5764039,-1.3578963,-19.407139,-0.63874125,-1.1730887,-0.57160413
human|zh/LCCC/LCCC-turn_eval.json,1.0,-11.734917,-19.095718,-6.249543,-1.405151,-19.208334,-3.0439246,-3.4254475,-1.0643027
human|zh/LCCC/LCCC-turn_eval.json,5.0,8.54398,4.5268326,-1.309321,-1.2744794,-18.715199,1.6548202,-3.2826104,-1.2849473
human|zh/LCCC/LCCC-turn_eval.json,2.333333333333333,-2.796836,-11.033491,-0.8181546,2.2697985,-10.494575,6.4676757,-0.49778768,-2.2458277
human|zh/LCCC/LCCC-turn_eval.json,3.0,5.4863014,3.4001012,1.2841688,2.085998,-15.349609,3.5615916,-2.4914005,-0.67707026
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,3.3554327,-7.8430643,-2.8256347,3.047407,-8.878213,4.923803,1.0283022,-1.2740238
human|zh/LCCC/LCCC-turn_eval.json,1.0,10.4017725,14.081274,2.8464057,-1.3060503,-19.14759,0.3178069,-0.70899206,-0.4125463
human|zh/LCCC/LCCC-turn_eval.json,1.0,0.021073788,-12.832446,-1.9824646,-0.3068199,-17.63337,-2.6054182,-2.1180897,-0.7275552
human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667,3.5553386,-3.5275114,-2.9878032,-0.5465687,-18.595692,-0.895903,-0.4000051,-0.7957059
human|zh/LCCC/LCCC-turn_eval.json,5.0,6.286066,4.296888,3.188999,1.3976986,-15.308705,3.916379,-0.69921273,-0.8082673
human|zh/LCCC/LCCC-turn_eval.json,5.0,7.063465,3.3428025,1.5716695,1.849723,-10.081776,0.6554091,-0.7899651,-0.9724714
human|zh/LCCC/LCCC-turn_eval.json,5.0,2.408304,-10.71415,-0.12157948,0.19375177,-16.823256,-3.1137512,-0.73930275,-0.7313809
human|zh/LCCC/LCCC-turn_eval.json,3.0,7.501926,7.224521,-3.859797,-0.60600984,-18.29425,-0.3842628,-0.22759967,-0.8883111
human|zh/LCCC/LCCC-turn_eval.json,3.0,-1.8207214,-17.527445,-6.1859674,-3.8994722,-19.898336,-5.5104027,-1.2841367,-1.2016665
human|zh/LCCC/LCCC-turn_eval.json,1.0,-0.104091056,-13.36054,-2.889462,-2.6639047,-19.62585,-4.074154,-1.5602361,-1.4049577
human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667,4.975158,-12.052308,-1.7765436,1.4033209,-16.870209,2.1298378,1.8124781,-0.12805916
human|zh/LCCC/LCCC-turn_eval.json,3.0,-1.1837626,-17.296953,-3.9613886,1.0860192,-13.958993,-0.82582223,0.40105316,-0.5484505
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,-5.4634132,-18.675993,-5.2009254,1.9952185,-9.096913,0.58964366,0.033703234,-0.94183695
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,1.0077913,-13.949169,-1.5673759,3.3698037,5.050037,1.825275,-0.74024403,-0.82629997
human|zh/LCCC/LCCC-turn_eval.json,3.0,0.3411087,-15.845326,2.184362,0.08123298,-16.677334,0.9224487,-1.294381,-0.76707524
human|zh/LCCC/LCCC-turn_eval.json,3.0,-5.321634,-16.468374,-6.200146,-1.3525708,-19.53807,-3.209015,-1.2943242,-0.78760016
human|zh/LCCC/LCCC-turn_eval.json,3.333333333333333,10.652065,8.721596,2.1495552,0.41478443,-15.965609,0.19055355,-0.31613585,-0.74592394
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,7.2342467,-2.1180346,0.05370267,2.5618496,-8.894541,-0.122308515,-0.4556747,-0.18898009
human|zh/LCCC/LCCC-turn_eval.json,3.0,5.089843,3.4592545,1.9891145,-0.6137563,-17.816185,0.014255849,0.49335188,-0.9593977
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,7.4081736,-1.5942552,5.6031923,-1.3814474,-19.28468,-2.1415129,0.39752802,-1.3997198
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,1.6311176,-11.474398,-0.29044586,-1.1217664,-18.831732,-5.802645,-1.1099242,-1.4527682
human|zh/LCCC/LCCC-turn_eval.json,3.333333333333333,3.012031,-9.510804,0.2169354,0.45931268,-16.56733,-1.1403381,-0.59167707,-1.3344733
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,-1.5175185,-13.02739,-3.476716,0.06161666,-15.943697,-2.0734947,-1.5296308,-1.6708987
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,8.9832535,9.904137,4.914764,0.24014091,-18.360817,-0.014818726,-0.7526393,-0.3291542
human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667,8.838545,8.851959,3.5752702,1.5866995,-16.780355,0.056839284,-1.2578564,-0.43923682
human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667,1.7850258,-12.006869,-1.5534998,-3.05238,-19.817842,-4.937619,0.18639794,-1.23163
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,5.1100926,-5.598439,1.0032142,-0.012149214,-17.94229,-2.5910952,-2.1531284,-0.8492803
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,2.1239765,-5.180092,0.7189217,1.8633677,-13.480068,0.7627844,-0.8880479,-0.09207118
human|zh/LCCC/LCCC-turn_eval.json,1.3333333333333333,14.980152,14.080154,7.203046,0.3581449,-18.824127,-0.029773543,0.4541967,-1.162385
human|zh/LCCC/LCCC-turn_eval.json,3.0,10.688284,10.279427,-0.346739,1.5259491,-6.680632,5.477375,0.74136823,-0.12814964
