Dataset_Type,Dataset,Model,Method,Round,AUC,Spearman_PMI,Pearson_PMI,MSE_PMI,Spearman_Relevant,Pearson_Relevant,Spearman_Engaging,Pearson_Engaging
Synthetic,independent,Qwen3-1.7B,MINE_Prompt,1,0.5110483333333333,0.07561554204552472,0.10276302350227594,8.099852307397436,,,,
Synthetic,independent,Qwen3-1.7B,InfoNCE_Prompt,1,0.5075085,0.003098202688742525,0.033580576963070555,2.6354110865254485,,,,
Synthetic,independent,Qwen3-1.7B,KDE_Pair,1,0.5423116666666666,0.07148001604839582,0.08414178470457619,5.938526695592556,,,,
Synthetic,independent,Qwen3-1.7B,KDE_Prompt,1,0.5204215000000001,0.010229332942018688,-0.011294844186634782,1.9915129088446626,,,,
Synthetic,independent,Qwen3-1.7B,Direct_MEEP,2,0.4970730664337493,-0.0006060207536449722,-0.014397997428318862,1.2310969457070597,,,,
Synthetic,independent,Qwen3-1.7B,PMI_Pair,2,0.5671018333333333,0.3649814682048052,0.36818818234301987,0.5884214108192384,,,,
Synthetic,independent,Qwen3-1.7B,MINE_Pair,2,0.5643668333333333,0.3210619062698667,0.315280293163907,3.460206891737242,,,,
Synthetic,independent,Qwen3-1.7B,InfoNCE_Pair,2,0.5255745000000001,0.22455327274276526,0.17915474524967237,4.971098725722277,,,,
Synthetic,independent,Qwen3-1.7B,PMI_Prompt,2,0.514124,0.09744896338831767,0.12052451919499119,0.2355903603889528,,,,
Synthetic,independent,Qwen3-1.7B,MINE_Prompt,2,0.5227708333333334,0.1358258641381895,0.1604302129256086,36.43757681684864,,,,
Synthetic,independent,Qwen3-1.7B,InfoNCE_Prompt,2,0.5148686666666666,0.03656770181391056,0.0994260486576432,4.626692218773652,,,,
Synthetic,independent,Qwen3-1.7B,KDE_Pair,2,0.5191821666666666,0.09189985721918666,0.10292113052620783,6.33996400500641,,,,
Synthetic,independent,Qwen3-1.7B,KDE_Prompt,2,0.50776,0.03094336409688534,0.023875973837294534,1.9593661212996198,,,,
Synthetic,independent,Qwen3-4B,Direct_MEEP,3,0.491893203322666,-0.0140585427978938,-0.011445427381798814,1.230865948509741,,,,
Synthetic,independent,Qwen3-4B,PMI_Pair,3,0.5776983333333334,0.44742914063857464,0.4147308235070805,0.5041021093041442,,,,
Synthetic,independent,Qwen3-4B,MINE_Pair,3,0.5636803333333333,0.3781856552204696,0.35287443812806657,2.2315288550451977,,,,
Synthetic,independent,Qwen3-4B,InfoNCE_Pair,3,0.5490666666666667,0.20203312616558147,0.20633717651523426,3.193350368377629,,,,
Synthetic,independent,Qwen3-4B,PMI_Prompt,3,0.5056243333333333,0.018199371383838505,0.03208302723171169,0.25354034831117106,,,,
Synthetic,independent,Qwen3-4B,MINE_Prompt,3,0.5161813333333333,0.0724860586171401,0.07435089381565724,0.578797379181914,,,,
Synthetic,independent,Qwen3-4B,InfoNCE_Prompt,3,0.51676,0.04931346837240789,0.05398791738439375,1.0550907127969797,,,,
Synthetic,independent,Qwen3-4B,KDE_Pair,3,0.5307113333333333,0.0866574895563379,0.08501887017006421,10.294090871833596,,,,
Synthetic,independent,Qwen3-4B,KDE_Prompt,3,0.5221439999999999,0.03319010924876618,0.0016919923465654949,1.706361119110686,,,,
Synthetic,independent,Qwen3-4B,Direct_MEEP,4,0.49551834967849895,-0.015366683987112991,-0.015365019810699801,1.2257766674624675,,,,
Synthetic,independent,Qwen3-4B,PMI_Pair,4,0.5788705000000001,0.43722613104323527,0.4407158058724807,0.7641654750425854,,,,
Synthetic,independent,Qwen3-4B,MINE_Pair,4,0.5653741666666667,0.4002502132988446,0.3947610987334571,1.5760280052428852,,,,
Synthetic,independent,Qwen3-4B,InfoNCE_Pair,4,0.5555588333333333,0.23191835894471957,0.2789356556005093,2.072887487079245,,,,
Synthetic,independent,Qwen3-4B,PMI_Prompt,4,0.514734,0.013053181099298239,0.036959492028246846,0.2540726612440493,,,,
Synthetic,independent,Qwen3-4B,MINE_Prompt,4,0.5238235,0.003979140576794318,0.047263822398020135,38.736884748322325,,,,
Synthetic,independent,Qwen3-4B,InfoNCE_Prompt,4,0.5183329999999999,0.026352256826966926,0.041344540341728415,1.5036517953611404,,,,
Synthetic,independent,Qwen3-4B,KDE_Pair,4,0.5323191666666667,0.054372823110464444,0.05866327719614372,10.970835518174699,,,,
Synthetic,independent,Qwen3-4B,KDE_Prompt,4,0.5185723333333333,0.04220615559722369,0.032385927875176995,1.7138107277754626,,,,
Synthetic,independent,Qwen3-4B,Direct_MEEP,5,0.4995623866194307,-0.02958465720470843,-0.036610277144345324,1.2548211855013955,,,,
Synthetic,independent,Qwen3-4B,PMI_Pair,5,0.5792271666666666,0.42068459640571276,0.423162854898266,0.5740057404100432,,,,
Synthetic,independent,Qwen3-4B,MINE_Pair,5,0.5812638333333333,0.3883355499917981,0.3938720130582575,4.187540372154997,,,,
Synthetic,independent,Qwen3-4B,InfoNCE_Pair,5,0.538586,0.22831861427878863,0.21876813551845634,3.0638526816103924,,,,
Synthetic,independent,Qwen3-4B,PMI_Prompt,5,0.50987,0.03290852866056338,0.03943961328797356,0.25530920527652146,,,,
Synthetic,independent,Qwen3-4B,MINE_Prompt,5,0.5182341666666667,0.04509446771550024,0.04989967279878708,0.7606336146591209,,,,
Synthetic,independent,Qwen3-4B,InfoNCE_Prompt,5,0.51808,0.03485307737762312,0.029763392536372238,8.862177148278581,,,,
Synthetic,independent,Qwen3-4B,KDE_Pair,5,0.52692,0.11357410781396997,0.10650687417565201,10.243567900395604,,,,
Synthetic,independent,Qwen3-4B,KDE_Prompt,5,0.5189480000000001,0.07417060876946781,0.04908078652410587,1.7040995067147446,,,,
Synthetic,independent,Qwen3-4B,Direct_MEEP,1,0.5074307154542976,-0.060669514416877644,-0.04711730058110122,1.2661083778624613,,,,
Synthetic,independent,Qwen3-4B,PMI_Pair,1,0.5764878333333333,0.4022743262159365,0.41553377809136505,0.43487475317230223,,,,
Synthetic,independent,Qwen3-4B,MINE_Pair,1,0.5615105,0.3670984308463871,0.3752808871668938,1.5472372623908621,,,,
Synthetic,independent,Qwen3-4B,InfoNCE_Pair,1,0.5553031666666667,0.3309222002896244,0.3169679988410155,1.1176414617436745,,,,
Synthetic,independent,Qwen3-4B,PMI_Prompt,1,0.5125933333333333,0.06612619159947254,0.04352652148243426,0.26623829836953566,,,,
Synthetic,independent,Qwen3-4B,MINE_Prompt,1,0.514999,0.03804681473906611,0.026909071279648693,53.48202206138848,,,,
Synthetic,independent,Qwen3-4B,InfoNCE_Prompt,1,0.5147379999999999,0.05911559296478159,0.025008194225738647,3.2548072909302794,,,,
Synthetic,independent,Qwen3-4B,KDE_Pair,1,0.5279505,0.04913370290520632,0.04054812113807864,10.587999279463494,,,,
Synthetic,independent,Qwen3-4B,KDE_Prompt,1,0.5303576666666666,0.059861679194959425,0.023483739632843816,1.6676113970963493,,,,
Synthetic,independent,Qwen3-4B,Direct_MEEP,2,0.5071524181384021,0.008683585691118883,-0.013095704564918773,1.2308738941857416,,,,
Synthetic,independent,Qwen3-4B,PMI_Pair,2,0.5643401666666666,0.419467150624308,0.43036284781169154,0.49366647962711474,,,,
Synthetic,independent,Qwen3-4B,MINE_Pair,2,0.5643151666666666,0.38114238042374216,0.3956195501623716,2.3827999871286525,,,,
Synthetic,independent,Qwen3-4B,InfoNCE_Pair,2,0.5272151666666667,0.10160383298610026,0.14259105070626565,4.455933355575717,,,,
Synthetic,independent,Qwen3-4B,PMI_Prompt,2,0.5111111666666667,0.08725468649191048,0.07820202256423497,0.2499745677367044,,,,
Synthetic,independent,Qwen3-4B,MINE_Prompt,2,0.5162871666666666,0.07415437423846437,0.058248984354279346,1.613314249872204,,,,
Synthetic,independent,Qwen3-4B,InfoNCE_Prompt,2,0.5101568333333333,0.015628283801871756,0.01346833250228899,1.2635910723645951,,,,
Synthetic,independent,Qwen3-4B,KDE_Pair,2,0.5213485,0.11065770186354539,0.07447582288144376,10.759826947940107,,,,
Synthetic,independent,Qwen3-4B,KDE_Prompt,2,0.5085331666666667,0.03264451497522458,0.03640686526596697,1.7037177170424693,,,,
Synthetic,independent,Qwen3-0.6B,Direct_MEEP,3,0.5188549602040934,0.004957498948751852,0.004686912222226228,1.2190662384180977,,,,
Synthetic,independent,Qwen3-0.6B,PMI_Pair,3,0.544446,0.2860343240834801,0.26056348185364947,5.049056826104602,,,,
Synthetic,independent,Qwen3-0.6B,MINE_Pair,3,0.554733,0.3065876665144277,0.26810399190702033,130.9981725695653,,,,
Synthetic,independent,Qwen3-0.6B,InfoNCE_Pair,3,0.5252016666666667,0.19391933682157095,0.17539421849146358,20.122462328443763,,,,
Synthetic,independent,Qwen3-0.6B,PMI_Prompt,3,0.5087056666666667,0.010511069635993981,0.005228670877014961,0.24205679408814162,,,,
Synthetic,independent,Qwen3-0.6B,MINE_Prompt,3,0.5258628333333334,0.055170512071330884,0.06945106912606197,17.884853835959927,,,,
Synthetic,independent,Qwen3-0.6B,InfoNCE_Prompt,3,0.5115014999999999,0.003957114429303975,0.01219569072980956,3.305991539549612,,,,
Synthetic,independent,Qwen3-0.6B,KDE_Pair,3,0.5250006666666667,0.14327043873117873,0.14902000183673095,1.8701634659977158,,,,
Synthetic,independent,Qwen3-0.6B,KDE_Prompt,3,0.5109183333333334,0.03078487204741629,0.001669548505081183,1.4868891802776247,,,,
Synthetic,independent,Qwen3-0.6B,Direct_MEEP,4,0.4955893743877535,-0.035426175459663256,0.005898560318517379,1.2230892324005382,,,,
Synthetic,independent,Qwen3-0.6B,PMI_Pair,4,0.5688115,0.28833433401547715,0.2804445542465481,9.50439462923945,,,,
Synthetic,independent,Qwen3-0.6B,MINE_Pair,4,0.570286,0.3012860868453282,0.2617146981042651,79.31093953653192,,,,
Synthetic,independent,Qwen3-0.6B,InfoNCE_Pair,4,0.5553841666666667,0.21295304912426175,0.26619579979528263,19.61508598723171,,,,
Synthetic,independent,Qwen3-0.6B,PMI_Prompt,4,0.4978915,-0.05398659163953726,-0.017189915028585537,0.22896445838737753,,,,
Synthetic,independent,Qwen3-0.6B,MINE_Prompt,4,0.5102725,0.0226618089032296,0.04615124601583453,6.258933785676196,,,,
Synthetic,independent,Qwen3-0.6B,InfoNCE_Prompt,4,0.5098168333333333,0.011041641718483442,0.029871722212100736,2.3671531922437397,,,,
Synthetic,independent,Qwen3-0.6B,KDE_Pair,4,0.5348168333333334,0.12337016257080721,0.14764755269638893,1.8424582999784398,,,,
Synthetic,independent,Qwen3-0.6B,KDE_Prompt,4,0.5146223333333334,0.014483788420468229,0.031382565571299634,1.4781199149766087,,,,
Synthetic,independent,Qwen3-0.6B,Direct_MEEP,5,0.5001063528386183,-0.009552487650970741,-0.01073692489908194,1.234276013426949,,,,
Synthetic,independent,Qwen3-0.6B,PMI_Pair,5,0.5705318333333333,0.3366816737417054,0.35207057073867126,5.083906403630041,,,,
Synthetic,independent,Qwen3-0.6B,MINE_Pair,5,0.5742128333333334,0.3490224680532399,0.33268239672114647,80.9014630333406,,,,
Synthetic,independent,Qwen3-0.6B,InfoNCE_Pair,5,0.5473015,0.22357182482098098,0.2518841674473707,12.80289838162763,,,,
Synthetic,independent,Qwen3-0.6B,PMI_Prompt,5,0.5131891666666666,-0.023117113978722768,0.005721961798163744,0.23023770051016557,,,,
Synthetic,independent,Qwen3-0.6B,MINE_Prompt,5,0.5202378333333333,0.020745390031368147,0.05338545559952418,7.238946623281663,,,,
Synthetic,independent,Qwen3-0.6B,InfoNCE_Prompt,5,0.5120703333333333,-0.009021837991943884,0.0301917310688711,95.90399149646002,,,,
Synthetic,independent,Qwen3-0.6B,KDE_Pair,5,0.5349218333333333,0.17659264494770674,0.17380593694865176,1.8558765352415008,,,,
Synthetic,independent,Qwen3-0.6B,KDE_Prompt,5,0.5108578333333333,0.03205043926680082,0.013659375872727333,1.4832223585458622,,,,
Synthetic,independent,Qwen3-0.6B,Direct_MEEP,1,0.5094036559517641,-0.04525349118634286,-0.021285799918614876,1.247017951582301,,,,
Synthetic,independent,Qwen3-0.6B,PMI_Pair,1,0.5622138333333333,0.3290264651755738,0.32525965795538264,5.201124910855109,,,,
Synthetic,independent,Qwen3-0.6B,MINE_Pair,1,0.5552925000000001,0.286885973778623,0.27323675085143556,133.53983859292245,,,,
Synthetic,independent,Qwen3-0.6B,InfoNCE_Pair,1,0.5442451666666666,0.1388553544826525,0.13851018684562985,14.92815732629591,,,,
Synthetic,independent,Qwen3-0.6B,PMI_Prompt,1,0.5106711666666667,0.035291193760288074,0.022938958226747238,0.22069466888784525,,,,
Synthetic,independent,Qwen3-0.6B,MINE_Prompt,1,0.5263065,0.06722737913886719,0.05756061755731968,0.5065723471546798,,,,
Synthetic,independent,Qwen3-0.6B,InfoNCE_Prompt,1,0.5108615,0.016504846497096468,0.038182510422370405,11.904316892728565,,,,
Synthetic,independent,Qwen3-0.6B,KDE_Pair,1,0.5407885,0.12363471640769398,0.13830959600983353,1.8505393589810306,,,,
Synthetic,independent,Qwen3-0.6B,KDE_Prompt,1,0.5167676666666667,0.026766888629598133,0.009599450413405786,1.4763038835069953,,,,
Synthetic,independent,Qwen3-0.6B,Direct_MEEP,2,0.49650983558426304,-0.029753970501575522,-0.01912654745615461,1.2327255683134923,,,,
Synthetic,independent,Qwen3-0.6B,PMI_Pair,2,0.5678183333333333,0.35058008278298614,0.3302479762835784,2.390377658651101,,,,
Synthetic,independent,Qwen3-0.6B,MINE_Pair,2,0.548666,0.2707204559880542,0.25822055702461366,95.47946803122572,,,,
Synthetic,independent,Qwen3-0.6B,InfoNCE_Pair,2,0.5370566666666666,0.1313789358167218,0.15938100541072134,9.958834176329535,,,,
Synthetic,independent,Qwen3-0.6B,PMI_Prompt,2,0.5077336666666666,0.06041433161960004,0.07347766484004906,0.2185234334375682,,,,
Synthetic,independent,Qwen3-0.6B,MINE_Prompt,2,0.5334623333333334,0.036531559946072614,0.07839820666119075,25.34821421513543,,,,
Synthetic,independent,Qwen3-0.6B,InfoNCE_Prompt,2,0.5225073333333333,0.01761486230213367,0.059353699370481086,1.5520147477763697,,,,
Synthetic,independent,Qwen3-0.6B,KDE_Pair,2,0.5209416666666666,0.15308678446996704,0.15021864517342678,1.9106793176295869,,,,
Synthetic,independent,Qwen3-0.6B,KDE_Prompt,2,0.5065603333333333,0.04473439135355472,0.049518798215071214,1.4681307738104181,,,,
Synthetic,independent,Qwen3-8B,Direct_MEEP,3,0.4994174757281553,-0.019759380704599434,-0.0267501329318427,1.2521427661980709,,,,
Synthetic,independent,Qwen3-8B,PMI_Pair,3,0.5604298333333333,0.3740546696541247,0.37038920606179654,0.4792131601099271,,,,
Synthetic,independent,Qwen3-8B,MINE_Pair,3,0.5577088333333333,0.36536217355532197,0.34972012694400745,0.9515879576037346,,,,
Synthetic,independent,Qwen3-8B,InfoNCE_Pair,3,0.5337075,0.08189084595311881,0.14051298635824755,2.2949852832471307,,,,
Synthetic,independent,Qwen3-8B,PMI_Prompt,3,0.5357903333333333,0.07656723989085625,0.07648633222371139,0.2619280306867063,,,,
Synthetic,independent,Qwen3-8B,MINE_Prompt,3,0.536509,0.07338934094032987,0.0857626724582186,6.232343392528263,,,,
Synthetic,independent,Qwen3-8B,InfoNCE_Prompt,3,0.5197126666666666,-0.01912316726954189,-0.0003845433911713501,4.027495133111008,,,,
Synthetic,independent,Qwen3-8B,KDE_Pair,3,0.5305368333333333,0.053773952453289,0.060900280188889475,26.236043854296156,,,,
Synthetic,independent,Qwen3-8B,KDE_Prompt,3,0.5145363333333334,0.019668095358788,-0.00228390264037971,4.536508828305392,,,,
Synthetic,independent,Qwen3-8B,Direct_MEEP,4,0.49615889565160076,0.019039559628462002,-0.008067546781364773,1.2223837499747094,,,,
Synthetic,independent,Qwen3-8B,PMI_Pair,4,0.5731573333333333,0.41693799450425617,0.41470883996909375,0.4678997277270339,,,,
Synthetic,independent,Qwen3-8B,MINE_Pair,4,0.5717629999999999,0.42907568616631253,0.4149468480642249,1.7967977727925244,,,,
Synthetic,independent,Qwen3-8B,InfoNCE_Pair,4,0.5393896666666667,0.24144622428398604,0.22999873032126017,2.1921151635055467,,,,
Synthetic,independent,Qwen3-8B,PMI_Prompt,4,0.5214306666666667,0.03275874495467967,0.0552634044449435,0.25049469546922587,,,,
Synthetic,independent,Qwen3-8B,MINE_Prompt,4,0.5370846666666667,0.0612252359427234,0.06887461401468951,3.166154373496056,,,,
Synthetic,independent,Qwen3-8B,InfoNCE_Prompt,4,0.5215420000000001,0.008572852680294677,0.018179843253501193,2.008998617364045,,,,
Synthetic,independent,Qwen3-8B,KDE_Pair,4,0.523903,0.060805382944258406,0.062326281324442956,27.97255437728841,,,,
Synthetic,independent,Qwen3-8B,KDE_Prompt,4,0.520591,0.03681632742457992,0.02634204599369172,4.712989183898094,,,,
Synthetic,independent,Qwen3-8B,Direct_MEEP,5,0.512166661212186,-0.07888427267273723,-0.07035409582219788,1.286154600105544,,,,
Synthetic,independent,Qwen3-8B,PMI_Pair,5,0.5700481666666666,0.3868909923059502,0.4179243758617415,0.34055293762405997,,,,
Synthetic,independent,Qwen3-8B,MINE_Pair,5,0.5714068333333333,0.39220788226409237,0.4151970262613372,0.9468037610334066,,,,
Synthetic,independent,Qwen3-8B,InfoNCE_Pair,5,0.5423335,0.27530907949702715,0.2471545908878916,1.6286473127360699,,,,
Synthetic,independent,Qwen3-8B,PMI_Prompt,5,0.5168073333333334,0.03240049296667052,0.029152266253013846,0.25895807879780214,,,,
Synthetic,independent,Qwen3-8B,MINE_Prompt,5,0.522931,0.05412084911075223,0.05498734080545434,18.240889036369158,,,,
Synthetic,independent,Qwen3-8B,InfoNCE_Prompt,5,0.519634,-0.02789838442969471,-0.006913801659168095,3.1093501579933744,,,,
Synthetic,independent,Qwen3-8B,KDE_Pair,5,0.5251235000000001,0.0625758290804884,0.07108708149962478,26.512347635289252,,,,
Synthetic,independent,Qwen3-8B,KDE_Prompt,5,0.5122473333333333,0.07006159816844343,0.0467141747658081,4.567196307877065,,,,
Synthetic,independent,Qwen3-8B,Direct_MEEP,1,0.49691180444007627,-0.02522572160218495,-0.012421048803030766,1.2396508798728827,,,,
Synthetic,independent,Qwen3-8B,PMI_Pair,1,0.5718953333333333,0.39533522311324915,0.38982467507627844,0.39143497984648834,,,,
Synthetic,independent,Qwen3-8B,MINE_Pair,1,0.5700863333333333,0.3835264232457682,0.3926405736288431,1.1318726206046807,,,,
Synthetic,independent,Qwen3-8B,InfoNCE_Pair,1,0.5413233333333333,0.28713091500278937,0.24480373409097073,1.8897274822867933,,,,
Synthetic,independent,Qwen3-8B,PMI_Prompt,1,0.522987,0.06507248970995362,0.07771196616670376,0.2526365366514515,,,,
Synthetic,independent,Qwen3-8B,MINE_Prompt,1,0.530882,0.09901083389037975,0.10518195115958719,1.1520054984045311,,,,
Synthetic,independent,Qwen3-8B,InfoNCE_Prompt,1,0.52169,-0.02664417838120915,0.01291923603235109,4.534319177191328,,,,
Synthetic,independent,Qwen3-8B,KDE_Pair,1,0.52601,0.024498015461334913,0.03419033926477761,27.237998691535058,,,,
Synthetic,independent,Qwen3-8B,KDE_Prompt,1,0.5336029999999999,0.025897654026513273,-0.0015245105091346578,4.894946902670607,,,,
Synthetic,independent,Qwen3-8B,Direct_MEEP,2,0.5042139635728307,-0.004371406822416296,-0.01813727236331133,1.228136568005219,,,,
Synthetic,independent,Qwen3-8B,PMI_Pair,2,0.5614715,0.4222732435864788,0.4322882920215359,0.309143384866967,,,,
Synthetic,independent,Qwen3-8B,MINE_Pair,2,0.5570501666666666,0.3845183921069182,0.380374134225583,1.148978445502121,,,,
Synthetic,independent,Qwen3-8B,InfoNCE_Pair,2,0.5269501666666667,0.12341464135496187,0.13836092597381755,2.6343583677811298,,,,
Synthetic,independent,Qwen3-8B,PMI_Prompt,2,0.5246805,0.07916155996471479,0.10056755391362672,0.2407825154771163,,,,
Synthetic,independent,Qwen3-8B,MINE_Prompt,2,0.5337331666666667,0.10203936315187624,0.1314326353140992,0.8396626421381932,,,,
Synthetic,independent,Qwen3-8B,InfoNCE_Prompt,2,0.5221418333333333,0.006868665042099037,0.05309471837165685,4.043200810795498,,,,
Synthetic,independent,Qwen3-8B,KDE_Pair,2,0.5175164999999999,0.07890203576823926,0.09317734208507876,27.088828671207448,,,,
Synthetic,independent,Qwen3-8B,KDE_Prompt,2,0.5022045,0.060117788854614246,0.028672650146189256,4.9480264348731975,,,,
Synthetic,independent,Phi-4-mini-instruct,PMI_Pair,3,0.5067626666666667,0.03640856128960311,0.027338424804721182,0.23831365603309534,,,,
Synthetic,independent,Phi-4-mini-instruct,MINE_Pair,3,0.5071596666666667,0.046980889927839484,0.028919704647013093,0.253731607208003,,,,
Synthetic,independent,Phi-4-mini-instruct,InfoNCE_Pair,3,0.500981,0.005925969882878817,-0.02594377002499268,24.529685769032024,,,,
Synthetic,independent,Phi-4-mini-instruct,PMI_Prompt,3,0.5006326666666667,0.14574593032870092,0.1109345422918879,0.23180905288342352,,,,
Synthetic,independent,Phi-4-mini-instruct,MINE_Prompt,3,0.513764,0.10680065906702335,0.10305288761852863,2.596377481644289,,,,
Synthetic,independent,Phi-4-mini-instruct,InfoNCE_Prompt,3,0.5142030000000001,0.12494335052285717,0.11833183936876107,0.997718890444927,,,,
Synthetic,independent,Phi-4-mini-instruct,KDE_Pair,3,0.52883,0.09126742388607809,0.09850522982584838,16.445467354667073,,,,
Synthetic,independent,Phi-4-mini-instruct,KDE_Prompt,3,0.5122916666666667,0.017394468633828413,0.007961356422733419,3.211701497524472,,,,
Synthetic,independent,Phi-4-mini-instruct,PMI_Pair,4,0.540477,0.1144276776967291,0.1617556310553454,0.21314071259592152,,,,
Synthetic,independent,Phi-4-mini-instruct,MINE_Pair,4,0.5022531666666666,-0.08854860508913046,-0.03531759812698657,0.5013942323703638,,,,
Synthetic,independent,Phi-4-mini-instruct,InfoNCE_Pair,4,0.499398,0.0015099134027365371,-0.01601659577695557,16.403696948643955,,,,
Synthetic,independent,Phi-4-mini-instruct,PMI_Prompt,4,0.5131278333333333,0.08126995368546569,0.09535806471656261,0.3171143958064415,,,,
Synthetic,independent,Phi-4-mini-instruct,MINE_Prompt,4,0.5240281666666666,0.10304508692189372,0.10115852918313839,0.9637853577960912,,,,
Synthetic,independent,Phi-4-mini-instruct,InfoNCE_Prompt,4,0.5157815,0.09523610350751512,0.09063544820575732,15.38503416326233,,,,
Synthetic,independent,Phi-4-mini-instruct,KDE_Pair,4,0.53144,0.06881033232144634,0.10068389893457433,15.638338447829028,,,,
Synthetic,independent,Phi-4-mini-instruct,KDE_Prompt,4,0.5120918333333333,0.0030633809610313375,0.002889703356285709,3.29280121773285,,,,
Synthetic,independent,Phi-4-mini-instruct,PMI_Pair,5,0.5071795,0.0012644508964422807,0.0014656883174032436,0.2311812177896445,,,,
Synthetic,independent,Phi-4-mini-instruct,MINE_Pair,5,0.5059151666666666,0.008342394284373352,0.011853043615887428,0.6620138217024586,,,,
Synthetic,independent,Phi-4-mini-instruct,InfoNCE_Pair,5,0.5010141666666666,-0.0139912488269474,-0.0069881585000898735,1.272616658694241,,,,
Synthetic,independent,Phi-4-mini-instruct,PMI_Prompt,5,0.5158173333333333,0.11770881143052672,0.10981481045715674,0.2446081189677321,,,,
Synthetic,independent,Phi-4-mini-instruct,MINE_Prompt,5,0.5242948333333333,0.1422335220483362,0.11016195649484302,2.998733139347393,,,,
Synthetic,independent,Phi-4-mini-instruct,InfoNCE_Prompt,5,0.51568,0.05510598756674742,0.05088555070679261,8.08312881693196,,,,
Synthetic,independent,Phi-4-mini-instruct,KDE_Pair,5,0.5168945,0.1151282532208184,0.13037547204665562,17.526784488320125,,,,
Synthetic,independent,Phi-4-mini-instruct,KDE_Prompt,5,0.51874,0.03703373176884826,0.017411575306304602,3.3356065950226017,,,,
Synthetic,independent,Phi-4-mini-instruct,PMI_Pair,1,0.5052415,0.033606145161420665,0.02040163826108448,0.24223185511291587,,,,
Synthetic,independent,Phi-4-mini-instruct,MINE_Pair,1,0.5020991666666667,0.04221828472918469,0.025914844497089813,0.5930143697030019,,,,
Synthetic,independent,Phi-4-mini-instruct,InfoNCE_Pair,1,0.5007865,-0.021950946304214142,-0.03707698198878841,0.9183429325417066,,,,
Synthetic,independent,Phi-4-mini-instruct,PMI_Prompt,1,0.5085713333333333,0.1348955860989081,0.12015300432815863,0.23553300166764762,,,,
Synthetic,independent,Phi-4-mini-instruct,MINE_Prompt,1,0.5274603333333333,0.11813261370978691,0.07345345215916742,8.706378257255235,,,,
Synthetic,independent,Phi-4-mini-instruct,InfoNCE_Prompt,1,0.5181246666666667,0.08243475277001745,0.06893415987497888,1.8512579188226055,,,,
Synthetic,independent,Phi-4-mini-instruct,KDE_Pair,1,0.5336805,0.06217623080563876,0.06459957068215591,17.84051380689199,,,,
Synthetic,independent,Phi-4-mini-instruct,KDE_Prompt,1,0.5201306666666667,0.012031845975901564,0.009740415462673563,3.55215384661423,,,,
Synthetic,independent,Phi-4-mini-instruct,PMI_Pair,2,0.5275538333333334,0.20374414909017752,0.19773897770703291,0.22158162503319695,,,,
Synthetic,independent,Phi-4-mini-instruct,MINE_Pair,2,0.5009476666666666,-0.007644501509014173,0.002225715999992665,0.691080378249225,,,,
Synthetic,independent,Phi-4-mini-instruct,InfoNCE_Pair,2,0.5057768333333333,-0.029277064955544652,0.010199689269723087,5.807710598640431,,,,
Synthetic,independent,Phi-4-mini-instruct,PMI_Prompt,2,0.5195973333333332,0.13080270781478365,0.11595088106909135,0.24820181117951035,,,,
Synthetic,independent,Phi-4-mini-instruct,MINE_Prompt,2,0.5220826666666667,0.13150952508088487,0.09984374071556963,121.27224357826428,,,,
Synthetic,independent,Phi-4-mini-instruct,InfoNCE_Prompt,2,0.514464,0.07288761225221597,0.06772960776436218,2.7685602025775555,,,,
Synthetic,independent,Phi-4-mini-instruct,KDE_Pair,2,0.5088625,0.10178759796846475,0.1165653158210962,17.070207447457083,,,,
Synthetic,independent,Phi-4-mini-instruct,KDE_Prompt,2,0.516638,0.05622650029138953,0.030636781234428045,3.276497270556575,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,3,0.5031219552886219,0.00022123844149738028,-0.019281919164913966,1.2382411224455565,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Pair,3,0.5751025,0.4664888340782656,0.47633986472390333,0.8967595627307127,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Pair,3,0.5662345,0.38716895040124305,0.39318143085178664,7.161079703329957,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Pair,3,0.5551261666666667,0.2866198457831483,0.3135011506926789,4.096085803125306,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Prompt,3,0.5154829999999999,0.010148892430705169,0.014900174828554952,0.2509789490468087,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Prompt,3,0.5257326666666666,0.09174208408415897,0.09856083903040704,5.348826267309006,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Prompt,3,0.511878,0.01446193014633638,0.021676343124873085,1.4568481847463604,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Pair,3,0.5321735,0.16899247072796983,0.18341014765773736,25.736378613833235,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Prompt,3,0.5204956666666667,0.04886332715194805,0.015114301015759396,2.532329692046531,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,4,0.5030201038548312,0.0271011178120962,0.03627249138245741,1.188462101240257,,,,
